"date","region","headline","core","food","nonfood","services","agriculture","energy"
2019 Q3,"nacional",103.766333333333,104.038367995111,105.080022242773,103.225695323013,103.891205034252,104.884262529119,100.26222565929
2019 Q4,"frontera.norte",105.200585857491,104.185756928709,106.178822697163,101.768491900792,104.479859510434,106.331625475727,109.419168122953
2019 Q4,"noroeste",106.451232587816,104.259859530614,105.696195339932,103.029926527717,104.058294441896,105.651445047828,120.874835478789
2019 Q4,"noreste",105.589384290325,104.843524636324,105.592142589087,104.62064606361,104.512582621187,104.810815571862,110.23591900351
2019 Q4,"centro.norte",104.950819960478,104.783177664936,106.256418534402,103.225423449174,104.750814047093,107.783793164548,102.368123529938
2019 Q4,"centro.sur",104.98430317765,104.902031764861,106.075437597864,104.273611639458,104.579737864027,106.113040513531,103.16676019725
2019 Q4,"sur",105.804540653992,105.203394998133,106.18786535257,104.924195848333,104.634737345087,105.974738892224,110.519572264586
2019 Q4,"cdmx",104.994209245316,105.168050770429,106.074383282498,104.191749264603,105.208335355157,106.546995067086,103.244093386228
2019 Q4,"nacional",105.261,104.869826875855,106.045580538807,103.884556282668,104.739552449754,106.366624043408,106.905505979409
2020 Q1,"frontera.norte",106.922423810998,105.154291895145,108.349091930511,102.42322357009,105.032903135383,111.263130940444,113.071816607887
2020 Q1,"noroeste",108.487631409176,105.217903335904,107.507639314585,103.548081617436,104.7159841296,108.634704373918,129.060270951096
2020 Q1,"noreste",106.77121359148,105.868969097933,107.800581031539,105.141098923723,105.10157907581,109.842566827845,109.564141127256
2020 Q1,"centro.norte",106.238994155333,105.886018495014,108.464552172413,103.792447697557,105.49420341054,113.350050046857,100.427479350923
2020 Q1,"centro.sur",106.65656301375,106.044804860062,107.983604582023,105.166348229878,105.419785903697,113.517977434262,100.913463236874
2020 Q1,"sur",106.984199750682,106.235548645874,107.629009817628,105.650542728173,105.552520894309,109.723960633358,109.205060740707
2020 Q1,"cdmx",106.495797665038,106.246250980959,108.139076771912,104.673430698969,106.138324146514,112.948327898765,102.433081582236
2020 Q1,"nacional",106.724666666667,105.936994187639,108.035908137794,104.513454392349,105.527664265851,112.017614353032,106.827766224481
2020 Q2,"frontera.norte",105.172035206274,106.890559944558,110.985528790003,104.035259256277,106.400499749649,113.331691894209,92.283048884157
2020 Q2,"noroeste",105.988362610061,106.112635861487,110.223046032248,103.165731926656,105.180158848319,109.53584210062,102.38588253207
2020 Q2,"noreste",105.536680138274,106.852129110424,110.495969795839,105.353388855675,105.475665988227,111.64592638438,91.1879802993388
2020 Q2,"centro.norte",106.0492448524,106.8312413005,110.708915652331,104.588823970614,105.76222923271,113.466652473163,90.6685976153843
2020 Q2,"centro.sur",106.647585946699,107.388798916123,111.44806730578,105.841487004575,105.911301321502,113.233506502118,91.2352513917397
2020 Q2,"sur",106.972124262598,107.595411294187,111.333877459806,106.166136573858,105.67291267104,112.570692496028,91.7492652491669
2020 Q2,"cdmx",106.456393666603,106.900053670765,109.709239273103,104.856010638552,106.620300506033,113.778371311224,93.7130758277178
2020 Q2,"nacional",106.22,106.997404455223,110.697352959596,105.033916384896,105.988062583825,112.945829611781,92.5869355881791
2020 Q3,"frontera.norte",106.894732769142,108.173606629764,113.126447660582,106.127195282045,106.851553727317,114.389774223385,96.6300539884056
2020 Q3,"noroeste",106.955962013905,107.255392667887,111.493544970463,105.255173896217,105.64931678507,111.377771818721,101.935668616404
2020 Q3,"noreste",107.365937513783,108.016621355359,112.379282834199,107.187920984051,105.821789790538,112.012371165262,98.8264941672103
2020 Q3,"centro.norte",107.885345443849,107.928434730724,112.358148359621,105.875544025791,106.437795252227,113.574609510807,99.7675309733556
2020 Q3,"centro.sur",108.157042574331,108.524210723557,113.429174415967,107.664296367062,106.154674179139,111.309587109417,100.61519158562
2020 Q3,"sur",108.665476090578,108.784403840383,112.675055842768,108.328056219095,106.121601422362,113.05092154875,100.661013379177
2020 Q3,"cdmx",107.823331676789,107.974403399277,111.366166585632,107.010366476328,107.016984105982,112.316783403462,102.276141892559
2020 Q3,"nacional",107.808333333333,108.13238329989,112.406281289761,106.896443015708,106.422383323548,112.496747863781,100.081198872314
2020 Q4,"frontera.norte",109.039877954079,109.060312110396,113.924314388707,107.465658103744,107.546837191319,114.986670038815,106.303706811308
2020 Q4,"noroeste",109.782302125005,107.968728799338,111.916915787715,106.209248852879,106.408037161286,113.772376082253,118.921809543125
2020 Q4,"noreste",109.003174065024,108.850216598563,113.465708267559,108.069963132787,106.47355905427,112.114200408069,107.294462570115
2020 Q4,"centro.norte",108.602710819791,108.956573856295,113.711955972645,107.035911540742,107.206386596437,114.666494853547,97.9575643131891
2020 Q4,"centro.sur",108.978519931939,109.103575719285,113.988250639936,108.402583903102,106.653949808706,112.916539703916,102.090915612215
2020 Q4,"sur",110.019362210735,109.37199263371,113.078521119229,109.356685135668,106.565895021312,113.214598371331,111.439706454158
2020 Q4,"cdmx",108.474674185707,108.557278076861,112.491495971264,107.147782080928,107.566750233911,114.243067060572,101.711482014671
2020 Q4,"nacional",108.967,108.87066331188,113.300250353968,107.712746325819,107.033508282442,113.694666051799,104.641655399708
2021 Q1,"frontera.norte",111.930456925174,110.369270959537,115.398636977687,109.023061453062,108.64746305188,113.394294683239,119.369143755557
2021 Q1,"noroeste",113.117801631403,109.786868429637,114.044369665401,108.60751769653,107.658146073261,112.062821493505,135.863183045093
2021 Q1,"noreste",110.822985348674,110.146964202916,115.100207988821,109.833799531812,107.299563165443,110.981733049702,115.023607437063
2021 Q1,"centro.norte",110.664156532677,110.315088237857,115.62405919698,108.791635015803,108.03238432734,114.661691529882,107.512485459169
2021 Q1,"centro.sur",110.920643285031,110.285127097254,115.467328789079,110.117842517926,107.352800437458,113.572661400939,112.522412833077
2021 Q1,"sur",111.576209153194,110.594338437706,114.477580856175,110.96270921632,107.407640175069,112.268415979472,120.025053993298
2021 Q1,"cdmx",110.16409390731,109.547614849298,114.066808234235,108.638054053558,108.117468117401,114.631707828316,112.944555422191
